"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
29539,"Ant","Documentation","notifications","RESOLVED","FIXED","Log4jListener section of Ant Listeners & Loggers Doc Enhancement","2008-02-22 12:18:59"
11930,"Ant","Documentation","notifications","RESOLVED","WONTFIX","Help make developers use ANT","2008-02-22 12:18:59"
22417,"Ant","Core","notifications","RESOLVED","INVALID","add an ""owner"", ""group"", and ""umask"" to the <war> task","2008-02-22 12:18:59"
21071,"Ant","Optional Tasks","notifications","NEW","---","Improve JUnit XML reporting when not using batchtest","2008-11-24 03:57:53"
23660,"Ant","Optional Tasks","notifications","NEW","---","Added ""Rename"" action to the FTP task","2008-11-24 03:57:57"
31070,"Ant","Optional Tasks","notifications","NEW","---","Task for ISO cd image file generation.","2008-02-22 12:18:59"
10570,"Ant","Core","notifications","RESOLVED","FIXED","more value on <description> tag with -projecthelp","2008-02-22 12:18:59"
13939,"Ant","Optional Tasks","notifications","NEW","---","Translate task should have better key matching capabilities","2008-11-24 03:57:45"
4241,"Ant","Core tasks","notifications","RESOLVED","INVALID","macrame and path id problems","2008-02-22 12:18:59"
17134,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","Change <jdepend> task to support JDepend 2.5","2004-11-16 19:05:40"
12119,"Ant","Core tasks","notifications","RESOLVED","FIXED","CvsTagDiff should inherit from AbstractCvsTask","2008-02-22 12:18:59"
3024,"Ant","Core tasks","notifications","RESOLVED","FIXED","Mail task does not distinguish between contents of multiple files.","2004-11-16 19:05:38"
15707,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","new p4 functionality","2008-02-22 12:18:59"
21192,"Ant","Documentation","notifications","NEW","---","documentation hard to read because of incorrect block-quoting style","2008-11-24 03:57:54"
29870,"Ant","Core tasks","notifications","NEW","---","Need a way to specify proxyHost and proxyPort to javadoc task","2009-07-31 05:25:45"
28479,"Ant","Documentation","notifications","RESOLVED","FIXED","[PATCH] Minor correction to xdocs/external.xml","2008-02-22 12:18:59"
19768,"Ant","Core tasks","notifications","RESOLVED","FIXED","request for ""daemon"" attribute for <java> task","2008-02-22 12:18:59"
23829,"Ant","Optional Tasks","notifications","NEW","---","Enhancement to the Image Task","2011-01-16 04:09:34"
26887,"Ant","Optional Tasks","notifications","RESOLVED","WONTFIX","FTP ability to synchronise","2008-02-22 12:18:59"
6226,"Ant","Wrapper scripts","notifications","CLOSED","INVALID","Organization of ant/lib directory, contents of ant/lib directory","2008-02-22 12:18:59"
14181,"Ant","Core","notifications","RESOLVED","FIXED","ant (shell script) does not check if JAVA_HOME is set or exported","2008-02-22 12:18:59"
4406,"Ant","Core tasks","notifications","RESOLVED","FIXED","Proposed flexible, compiler specific ""flags"" target in javac","2004-11-16 19:05:38"
28546,"Ant","Core","notifications","NEW","---","Ant should offer hierarchical resource containment","2008-11-24 03:58:05"
19875,"Ant","Documentation","notifications","RESOLVED","INVALID","Undeprecate jvmargs in <java>","2008-02-22 12:18:59"
7901,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","[SUBMIT] SerialVer tasks","2008-02-22 12:18:59"
14320,"Ant","Core tasks","notifications","NEW","---","copy fileset followsymlinks=""false"" does not copy symlinks at all","2010-07-13 11:43:45"
28729,"Ant","Core","notifications","NEW","---","Introducing an <annotation> element","2008-11-24 03:58:06"
23997,"Ant","Core tasks","notifications","NEW","---","Zip does not report ""Nothing to do:"", unlike tar and gzip","2008-11-24 03:57:58"
10977,"Ant","Optional Tasks","notifications","RESOLVED","WONTFIX","idl support","2008-02-22 12:18:59"
22863,"Ant","Core tasks","notifications","RESOLVED","FIXED","Can't efficiently just rename a directory with the move task","2008-02-22 12:18:59"
6492,"Ant","Core tasks","notifications","RESOLVED","FIXED","Create Zip files that store permissions (zipfileset)","2004-11-16 19:05:38"
28865,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","JDepend <classespath> does not accept jars, but can with minor change.","2008-02-22 12:18:59"
31611,"Ant","Core tasks","notifications","RESOLVED","INVALID","Extend 'macrodef' to allow use 'target' element in it","2008-02-22 12:18:59"
16273,"Ant","Core tasks","notifications","RESOLVED","FIXED","CoreTask: comparing property resource files","2008-02-22 12:18:59"
20209,"Ant","Core tasks","notifications","RESOLVED","FIXED","allow to put result of ""get"" task into a property","2008-02-22 12:18:59"
27416,"Ant","Other","notifications","RESOLVED","WONTFIX","templating targets","2008-02-22 12:18:59"
30380,"Ant","Build Process","notifications","NEW","---","shutdown hook for xmllogger","2008-02-22 12:18:59"
6606,"Ant","Core","notifications","REOPENED","---","META-BUG problems with delegating classloaders","2010-01-18 09:26:28"
13027,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","Execute target in multiple build files","2008-02-22 12:18:59"
31812,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","added logging of local and remote timestamps","2008-02-22 12:18:59"
8429,"Ant","Core tasks","notifications","RESOLVED","FIXED","Super-class SQLTask with an abstract JDBCTask.","2008-02-22 12:18:59"
16427,"Ant","Core tasks","notifications","NEW","---","Output return value of setLastModified/document behaviour","2008-11-24 03:57:47"
18940,"Ant","Core tasks","notifications","RESOLVED","WONTFIX","Proposal for making antcall with parameters less ""bulky""","2008-02-22 12:18:59"
24259,"Ant","Core tasks","notifications","NEW","---","<unzip> to extract files with current time and date","2008-11-24 03:57:59"
4928,"Ant","Core","notifications","RESOLVED","FIXED","Please consider putting in constructors for ZipFileSet","2008-02-22 12:18:59"
29097,"Ant","Core tasks","notifications","NEW","---","<signjar> should be inside <jar> task in order for dependency checking to work.","2008-12-03 22:32:03"
3757,"Ant","Core tasks","notifications","RESOLVED","LATER","<include> task to include external XML files containing Ant definitions","2008-02-22 12:18:59"
11313,"Ant","Core","notifications","RESOLVED","FIXED","Add getter method for link name to TarEntry","2008-02-22 12:18:59"
17895,"Ant","Core tasks","notifications","RESOLVED","WONTFIX","Smarter jar task","2008-02-22 12:18:59"
24431,"Ant","Core","notifications","NEW","---","XML Logger marks compile-errors as warnings","2008-11-24 03:58:00"
20547,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","Make <batchtest> to ignore abstract test cases","2013-09-16 22:00:34"
2476,"Ant","Core tasks","notifications","RESOLVED","FIXED","[PATCH] new compiler kjc and gcj support","2008-02-22 12:18:59"
23286,"Ant","Core","notifications","RESOLVED","WONTFIX","[PATCH] suppression of useless import in testcase and some enhancements","2008-02-22 12:18:59"
1005,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","cannot specify the sourcesafe database with VSSGET","2008-02-22 12:18:59"
29264,"Ant","Optional Tasks","notifications","RESOLVED","WONTFIX","Ant task to iterate over a list of files","2008-02-22 12:18:59"
32041,"Ant","Core","notifications","NEW","---","want to remember a value set within a task next time the task is called","2008-02-22 12:18:59"
11531,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","Use code below to get test name from any Test, not just TestCase","2004-11-16 19:05:39"
19141,"Ant","Core tasks","notifications","RESOLVED","FIXED","<mail> should have ""reply-to"" attribute","2005-03-20 17:06:12"
24553,"Ant","Wrapper scripts","notifications","RESOLVED","WONTFIX","""export"" ANT_HOME if it is set by ant.sh","2008-02-22 12:18:59"
5155,"Ant","Optional Tasks","notifications","RESOLVED","INVALID","New Oracle optional task ??","2008-02-22 12:18:59"
26232,"Ant","Other","notifications","CLOSED","WORKSFORME","Command line argument that lists all targets in a build file.","2008-02-22 12:18:59"
10231,"Ant","Core tasks","notifications","NEW","---","Need access to current file in SQLExec","2008-11-24 03:57:43"
8895,"Ant","Core tasks","notifications","NEW","---","ant and/or antcall should support forking","2008-11-24 03:57:42"
16860,"Ant","Core tasks","notifications","NEW","---","Silent or Debug a single target","2008-11-24 03:57:48"
22227,"Ant","Core tasks","notifications","RESOLVED","INVALID","available task should support references IMO","2008-02-22 12:18:59"
18150,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","FTP-Task depends on NetComponents instead of Commons-Net","2012-04-27 15:31:14"
24697,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","The JUnit plugin forks once for each test suite","2004-11-16 19:05:41"
7264,"Ant","Core","notifications","RESOLVED","FIXED","optional hexadecimal forms for integer types","2008-02-22 12:18:59"
4092,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","<Exec /> does not give the control back to ant","2008-02-22 12:18:59"
11880,"Ant","Core","notifications","CLOSED","FIXED","Add '**/.DS_Store' to FileSet's default excludes list","2008-02-22 12:18:59"
22338,"Ant","Core tasks","notifications","NEW","---","add a ""minversion"" and a ""version"" attribute to taskdef","2008-11-24 03:57:55"
23637,"Ant","Core tasks","notifications","RESOLVED","WORKSFORME","Provide an ant.file.dir or ant.dir for the directory of the build file","2008-02-22 12:18:59"
43330,"Ant","Core tasks","notifications","RESOLVED","FIXED","Proposal to hide password in AbstractCvsTask when showing failed command.","2008-02-22 12:18:59"
29634,"Ant","Core tasks","notifications","RESOLVED","WONTFIX","CodeInfo Task","2008-02-22 12:18:59"
17074,"Ant","Optional Tasks","notifications","NEW","---","Contribution for WLSTOP","2009-07-30 07:34:24"
12030,"Ant","Documentation","notifications","RESOLVED","FIXED","[PATCH] xdocs/external.xml","2008-02-22 12:18:59"
19516,"Ant","Core tasks","notifications","NEW","---","uncompressed zipping takes too much memory","2010-05-24 16:50:42"
22474,"Ant","Core tasks","notifications","RESOLVED","FIXED","[PATCH]  Enhancement to EmailAddress","2004-11-16 19:05:40"
25068,"Ant","Core","notifications","RESOLVED","WONTFIX","Escape "", "" separator in PatternSet","2008-02-22 12:18:59"
28401,"Ant","Optional Tasks","notifications","RESOLVED","WONTFIX","time comparison","2008-02-22 12:18:59"
7546,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","EjbJar:Borland Task doesn't allow alternate compiler","2012-01-23 00:53:37"
26712,"Ant","Core tasks","notifications","RESOLVED","FIXED","Copy task should accept filelist entries?","2008-02-22 12:18:59"
10638,"Ant","Build Process","notifications","RESOLVED","WORKSFORME","Ant 2 should support the options with '-' and '--' aliases","2008-02-22 12:18:59"
29793,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","Ant2Svg - convert an ant build file into a SVG file","2009-03-06 07:56:50"
6054,"Ant","Core tasks","notifications","RESOLVED","FIXED","Prefix attirubte for tar task","2008-02-22 12:18:59"
4324,"Ant","Core tasks","notifications","RESOLVED","FIXED","use regexps in filter in copy (and other tasks)","2008-02-22 12:18:59"
35685,"Ant","Core tasks","notifications","RESOLVED","WORKSFORME","convert absolute paths to relative paths","2008-02-22 12:18:59"
19734,"Ant","Core tasks","notifications","RESOLVED","INVALID","<replace> to support wildcards","2008-02-22 12:18:59"
15853,"Ant","Core tasks","notifications","NEW","---","Allow to plug-in different XML Catalog resolver in xslt task","2008-11-24 03:57:47"
22554,"Ant","Core","notifications","NEW","---","allow to specify Build file from OS environment variable","2008-11-24 03:57:56"
25339,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","javadoc task excludes packages with only package.html","2005-03-17 01:35:02"
21296,"Ant","Core","notifications","RESOLVED","FIXED","Some peephole optimizations","2008-02-22 12:18:59"
12292,"Ant","Core","notifications","NEW","---","[PATCH] enable <depends target=""""/> tag inside targets","2009-07-30 07:18:22"
19777,"Ant","Core tasks","notifications","RESOLVED","FIXED","nested fileset's for ant task","2008-02-22 12:18:59"
39456,"Ant","Core","notifications","RESOLVED","FIXED","Allow <fileset> to contain nested <fileset>s","2008-02-22 12:18:59"
15949,"Ant","Documentation","notifications","REOPENED","---","please provide links to docs.xml and jakarta-site2","2008-02-22 12:18:59"
18581,"Ant","Optional SCM tasks","notifications","NEW","---","ClearCase ChangeLog Task","2008-03-18 19:23:33"
4460,"Ant","Core","notifications","RESOLVED","WONTFIX","change DataType.dieOnCircularReference() from protected to public","2008-02-22 12:18:59"
28621,"Ant","Core","notifications","RESOLVED","FIXED","[patch] Enhancement of InputRequest class","2008-02-22 12:18:59"
12535,"Ant","Core","notifications","RESOLVED","WONTFIX","JTest lists lots of uncaught exceptions for its random input stuff","2008-02-22 12:18:59"
17424,"Ant","Documentation","notifications","RESOLVED","FIXED","pvcs (optional task)","2005-03-20 17:06:12"
8044,"Ant","Other","notifications","RESOLVED","INVALID","Question: Kawa 5.0 integration","2008-02-22 12:18:59"
20053,"Ant","Core tasks","notifications","RESOLVED","FIXED","Method required to clear down the ""recorderEntries"" Hashtable in the ANT 1.5.3 Recorder Class","2008-02-22 12:18:59"
25655,"Ant","Core","notifications","NEW","---","[PATCH] Dependencies with regular expressions","2009-07-31 03:53:33"
12763,"Ant","Core","notifications","RESOLVED","INVALID","ant can respect application exit code","2008-02-22 12:18:59"
31588,"Ant","Documentation","notifications","NEW","---","xdoc generation enhancements for Ant1.7","2008-02-22 12:18:59"
16203,"Ant","Core tasks","notifications","RESOLVED","WORKSFORME","conditional execution","2008-02-22 12:18:59"
14525,"Ant","Optional Tasks","notifications","NEW","---","Add failonerror attribute to serverdeploy vendor-specific elements","2009-07-30 07:23:02"
8163,"Ant","Core tasks","notifications","RESOLVED","INVALID","FTP upload task","2008-02-22 12:18:59"
22914,"Ant","Build Process","notifications","RESOLVED","WORKSFORME","Error using rmic compiler","2008-02-22 12:18:59"
33155,"Ant","Core tasks","notifications","RESOLVED","FIXED","Make FixCRLF functionality available as a FilterReader","2008-02-22 12:18:59"
28935,"Ant","Build Process","notifications","NEW","---","Create .NET solution files","2008-11-24 03:58:06"
27486,"Ant","Core tasks","notifications","RESOLVED","FIXED","<xslt> task should allow a url for the style param","2008-02-22 12:18:59"
4897,"Ant","Optional Tasks","notifications","CLOSED","INVALID","Functionality request/patch for JUnit BatchTest","2008-02-22 12:18:59"
29045,"Ant","Core tasks","notifications","NEW","---","Updates to Move & Copy","2008-11-24 03:58:07"
5499,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","Allow custom manifests from ejb-jars","2008-02-22 12:18:59"
13184,"Ant","Build Process","notifications","RESOLVED","WORKSFORME","Running a task after build fail","2008-02-22 12:18:59"
31885,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","[PATCH] Log JUnit TestListener events and unit test count","2005-03-29 12:19:47"
8507,"Ant","Other","notifications","RESOLVED","FIXED","adding after and before attributes to fileset for filtering by date (last modified)","2008-02-22 12:18:59"
11249,"Ant","Core tasks","notifications","RESOLVED","FIXED","Enable nested mapper element in style task","2004-11-16 19:05:39"
21877,"Ant","Core tasks","notifications","RESOLVED","FIXED","Make <exec> OpenVMS compatible","2004-11-16 19:05:40"
24359,"Ant","Core tasks","notifications","RESOLVED","FIXED","add listfiles to rmic","2009-08-18 03:52:12"
27570,"Ant","Core tasks","notifications","RESOLVED","FIXED","ExecTask does not support output encoding","2008-02-22 12:18:59"
23261,"Ant","Core","notifications","NEW","---","enhance <available type=""symbolic_link"" />","2009-11-16 06:44:29"
26027,"Ant","Optional SCM tasks","notifications","NEW","---","stcheckout and stcheckin are a little verbose","2008-03-18 19:23:50"
11469,"Ant","Core","notifications","RESOLVED","FIXED","Ant target descriptions not showing","2008-02-22 12:18:59"
19077,"Ant","Optional Tasks","notifications","NEW","---","Telnet task doesn't support failure","2009-07-30 07:59:52"
7021,"Ant","Optional Tasks","notifications","RESOLVED","WONTFIX","PVCS tag does not work with PVCS Dimension","2008-02-22 12:18:59"
3965,"Ant","Core tasks","notifications","RESOLVED","INVALID","<style> task should support filtering","2008-02-22 12:18:59"
11620,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","show <telnet> output while reading it, don't wait for the match","2008-02-22 12:18:59"
15244,"Ant","Core tasks","notifications","NEW","---","tar task should be able to store symbolic links as links","2008-11-24 03:57:46"
7221,"Ant","Core","notifications","RESOLVED","FIXED","change property expansion code to pass $ as is when not followed by $ or {","2008-02-22 12:18:59"
13652,"Ant","Core tasks","notifications","RESOLVED","FIXED","RFE: Permit that ""apply"" parameter ""output"" can be set to ""targetfile""","2004-11-16 19:05:39"
8981,"Ant","Core tasks","notifications","NEW","---","Tar task command additional features","2008-11-24 03:57:42"
16910,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","VSS tasks need refactoring to remove duplicated code and to allow for testing","2008-02-22 12:18:59"
11789,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","[PATCH] [embed] JXPath now returns multiple values and uses Ant properties as xpath variables","2008-02-22 12:18:59"
2852,"Ant","Optional Tasks","notifications","RESOLVED","WONTFIX","option to specify which compiler the EJBC task uses","2004-11-16 19:05:38"
23581,"Ant","Core","notifications","RESOLVED","WORKSFORME","Target Attributes","2008-02-22 12:18:59"
10428,"Ant","Core","notifications","RESOLVED","FIXED","Default excludes for Subversion","2008-02-22 12:18:59"
5874,"Ant","Core tasks","notifications","RESOLVED","FIXED","Cannot tar from root using tarfileset","2008-02-22 12:18:59"
13814,"Ant","Core tasks","notifications","RESOLVED","FIXED","Have org.apache.tools.ant.taskdefs.compilers.Jikes support executable attribute","2004-11-16 19:05:39"
4152,"Ant","Core","notifications","RESOLVED","FIXED","Allow DefaultLogger to be usefully subclassed","2008-02-22 12:18:59"
17008,"Ant","Core","notifications","RESOLVED","DUPLICATE","create new type Set of FileSets and ZipFileSets","2008-02-22 12:18:59"
22428,"Ant","Core","notifications","NEW","---","PATCH - option to run tasks inside a loop","2009-07-31 03:21:02"
23686,"Ant","Documentation","notifications","RESOLVED","FIXED","<exec> doesn't work well with interactive programs","2008-02-22 12:18:59"
31088,"Ant","Core tasks","notifications","NEW","---","Permit the token replacement filterreader to be initialized from filter or propertysets","2008-02-22 12:18:59"
29724,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","Create zip with password protection","2008-02-22 12:18:59"
6012,"Ant","Core tasks","notifications","RESOLVED","FIXED","Abstract Cvs.java to allow for extensibility.","2008-02-22 12:18:59"
9183,"Ant","Wrapper scripts","notifications","RESOLVED","FIXED","Make a reasonable guess about the JDK","2008-02-22 12:18:59"
17142,"Ant","Core tasks","notifications","RESOLVED","FIXED","Enhance <javadoc> nested <tag> capability to use an external file definiing custom tags","2008-02-22 12:18:59"
19639,"Ant","Core","notifications","RESOLVED","WONTFIX","Case sensitive <unjar/> function","2008-02-22 12:18:59"
3045,"Ant","Core tasks","notifications","RESOLVED","FIXED","Javac needs assert enabler for JDK1.4","2008-02-22 12:18:59"
15730,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","StarTeam performance enhancement","2008-02-22 12:18:59"
28445,"Ant","Core","notifications","RESOLVED","WORKSFORME","add description attribute to project and macrodefs","2008-02-22 12:18:59"
7633,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","ServerDeploy Nested Elements JOnAS","2008-02-22 12:18:59"
43526,"Ant","Core","notifications","RESOLVED","DUPLICATE","Ignore Mercurial control files by default","2010-08-05 09:58:49"
26809,"Ant","Core tasks","notifications","RESOLVED","WONTFIX","Ability to set a property for a value in a fileset","2008-02-22 12:18:59"
14138,"Ant","Antidote","notifications","RESOLVED","WONTFIX","A few enhancements requested for Antidote","2008-02-22 12:18:59"
17251,"Ant","Core tasks","notifications","RESOLVED","FIXED","Please allow to specify default exclusion list in a property.","2008-02-22 12:18:59"
14208,"Ant","Optional Tasks","notifications","RESOLVED","DUPLICATE","[PATCH] StarTeam checkin and checkout tasks do not respect repository status flags","2008-02-22 12:18:59"
25438,"Ant","Core tasks","notifications","RESOLVED","WONTFIX","Need a quiet attribute in ""echo"" task which should disable printing [echo] on the screen","2008-02-22 12:18:59"
3198,"Ant","Core tasks","notifications","RESOLVED","WONTFIX","The <javac> task doesn't work properly with multi-element sourceparh","2008-02-22 12:18:59"
21421,"Ant","Core","notifications","RESOLVED","FIXED","[Patch] to allow to run several targets without rerunning their dependencies","2008-02-22 12:18:59"
19964,"Ant","Optional Tasks","notifications","NEW","---","system property for a default timeout for tests","2011-01-16 13:48:10"
10866,"Ant","Other","notifications","RESOLVED","INVALID","DTD or Schema","2008-02-22 12:18:59"
14353,"Ant","Core","notifications","RESOLVED","WONTFIX","publish ant model to ease IDE integration","2008-02-22 12:18:59"
25607,"Ant","Core tasks","notifications","RESOLVED","FIXED","checksum is loud","2004-11-16 19:05:41"
28736,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","FTP : add a retry field","2008-07-14 07:41:19"
16131,"Ant","Build Process","notifications","NEW","---","not possible to suppress ""BUILD SUCCESSFUL"" message","2010-06-12 15:39:35"
18733,"Ant","Core","notifications","RESOLVED","WONTFIX","Should create a ANT based parameter passing framework.","2008-02-22 12:18:59"
21562,"Ant","Documentation","notifications","RESOLVED","FIXED","Document Exit Code","2008-02-22 12:18:59"
47414,"Ant","Optional Tasks","notifications","NEW","---","Add Ftp ant task timeout","2011-06-21 15:26:41"
30244,"Ant","Core tasks","notifications","RESOLVED","FIXED","[PATCH] Add ability to set the request method when using the <http/> condition","2009-07-22 08:17:17"
28881,"Ant","Core tasks","notifications","RESOLVED","FIXED","<javadoc> nested <link> element does not support packagelistLoc as URL","2008-08-20 07:45:23"
16279,"Ant","Optional Tasks","notifications","RESOLVED","WONTFIX","Velocity task","2008-02-22 12:18:59"
11056,"Ant","Core tasks","notifications","RESOLVED","FIXED","-emacs command line option and build.compiler.emacs","2008-02-22 12:18:59"
18862,"Ant","Core","notifications","RESOLVED","DUPLICATE","FileSet's should simply ignore when the directory does not exist","2008-02-22 12:18:59"
14640,"Ant","Optional Tasks","notifications","RESOLVED","WONTFIX","Prototypical <jaxb> task to process XSD files using SUN's Jaxb Schema Compiler","2008-02-22 12:18:59"
21665,"Ant","Core","notifications","RESOLVED","WONTFIX","<fail> should stop the build even with ""keep-going""","2008-02-22 12:18:59"
17659,"Ant","Core","notifications","RESOLVED","WONTFIX","interactive ant","2008-02-22 12:18:59"
24122,"Ant","Other","notifications","RESOLVED","FIXED","Other Compilers","2008-02-22 12:18:59"
23037,"Ant","Other","notifications","NEW","---","[Patch] enhancement of org.apache.tools.ant.types.selectors.ContainsRegexpSelector","2009-07-31 03:24:03"
6615,"Ant","Core tasks","notifications","RESOLVED","INVALID","Xalan2 support for style task","2008-02-22 12:18:59"
13047,"Ant","Core tasks","notifications","NEEDINFO","---","Support for <property environment> and <exec> on OS/400","2008-02-22 12:18:59"
3586,"Ant","Core","notifications","RESOLVED","INVALID","subprojects and adding parent relationship","2008-02-22 12:18:59"
16431,"Ant","Core","notifications","RESOLVED","WONTFIX","Mutable properties","2008-02-22 12:18:59"
38109,"Ant","Core tasks","notifications","RESOLVED","WONTFIX","The regular expression is expanded on the windows in the javac task","2008-02-22 12:18:59"
21832,"Ant","Core tasks","notifications","RESOLVED","FIXED","sync task to ignore destination files","2008-10-23 05:18:22"
20344,"Ant","Core tasks","notifications","REOPENED","---","[PATCH]Allows record task to use XmlRecorder","2009-07-30 08:05:59"
4937,"Ant","Core","notifications","RESOLVED","WONTFIX","Checkpoints for builds","2008-02-22 12:18:59"
25976,"Ant","Optional Tasks","notifications","NEW","---","ejbjar-support for orion-server","2009-07-31 03:55:24"
9892,"Ant","Build Process","notifications","RESOLVED","FIXED","Comments on classpath tool","2008-02-22 12:18:59"
3778,"Ant","Core tasks","notifications","RESOLVED","INVALID","Create HTML of Source","2008-02-22 12:18:59"
17901,"Ant","Core","notifications","RESOLVED","FIXED","option to create user defined project class instance","2008-02-22 12:18:59"
2482,"Ant","Optional Tasks","notifications","CLOSED","LATER","SSH optional task","2008-02-22 12:18:59"
23314,"Ant","Core tasks","notifications","RESOLVED","FIXED","org.apache.tools.ant.taskdefs.XSTLProcess Standard Parameter","2008-02-22 12:18:59"
5034,"Ant","Core tasks","notifications","RESOLVED","FIXED","If and unless enhancements.","2008-02-22 12:18:59"
11560,"Ant","Core tasks","notifications","REOPENED","---","Taskdef does not apply reverseLoader policy on standard tasks","2008-02-22 12:18:59"
19151,"Ant","Optional Tasks","notifications","RESOLVED","INVALID","A New nested element to the batchtest element of the JUnit task","2008-02-22 12:18:59"
22105,"Ant","Core","notifications","RESOLVED","WORKSFORME","RunOnce Attribute","2008-02-22 12:18:59"
18060,"Ant","Core","notifications","RESOLVED","WORKSFORME","add aliases for common Ant options, particularly -projecthelp","2008-02-22 12:18:59"
27962,"Ant","Core tasks","notifications","RESOLVED","FIXED","Zip fails when folder is missing","2009-07-31 04:12:44"
10260,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","Enhancements for FTP Task","2008-02-22 12:18:59"
5748,"Ant","Core tasks","notifications","RESOLVED","WONTFIX","Filtering, Default Filter","2012-01-23 00:35:52"
8912,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","<csc> should let you specify more than one source dir","2008-02-22 12:18:59"
19252,"Ant","Core tasks","notifications","NEW","---","<untar> does not untar symbolic links properly","2008-11-24 03:57:51"
22235,"Ant","Optional Tasks","notifications","RESOLVED","DUPLICATE","Ant doesn't use apache distribution of net tasks - ftp, telnet","2008-02-22 12:18:59"
18154,"Ant","Optional SCM tasks","notifications","RESOLVED","WONTFIX","Improve exceptions and logging behavior of p4change/p4counter/p4fstat/p4label","2013-03-18 01:44:23"
24710,"Ant","Core tasks","notifications","RESOLVED","WORKSFORME","<applytask> task (not <foreach>)","2008-02-22 12:18:59"
23540,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","patch task should have failonerror attribute","2009-08-17 01:51:38"
10398,"Ant","Core tasks","notifications","RESOLVED","FIXED","Addition of a DNS condition to the core task","2005-03-17 07:59:28"
28228,"Ant","Core tasks","notifications","NEW","---","<classloader> task","2014-11-29 01:20:24"
7432,"Ant","Core tasks","notifications","RESOLVED","FIXED","PATCH: emacsmode in &lt;record&gt; tasks","2008-02-22 12:18:59"
12038,"Ant","Core tasks","notifications","RESOLVED","FIXED","Use of external command line compiler requires execute <<ALL FILES>> FilePermission","2008-02-22 12:18:59"
19523,"Ant","Core tasks","notifications","RESOLVED","FIXED","zip/unzip should have the capability to use a mapper","2009-07-22 07:27:41"
18402,"Ant","Core","notifications","RESOLVED","DUPLICATE","add support for a new target attribute ""finally""","2008-02-22 12:18:59"
21144,"Ant","Core","notifications","RESOLVED","FIXED","Please add make's keep-going feature into ANT.","2008-02-22 12:18:59"
28403,"Ant","Core tasks","notifications","NEW","---","Floating attribute for import task","2009-07-31 04:18:26"
23734,"Ant","Core tasks","notifications","RESOLVED","FIXED","<apply> should differentiate between empty and up to date when skipempty is true","2008-02-22 12:18:59"
7549,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","Perforce: Add failonerror to tasks","2008-02-22 12:18:59"
26739,"Ant","Core tasks","notifications","RESOLVED","FIXED","<javadoc> should put all parameters into an external file when requested or automatically","2006-11-01 15:20:35"
29808,"Ant","Documentation","notifications","RESOLVED","FIXED","Rename ""External Tools and Tasks"" menu item and page title","2008-02-22 12:18:59"
12217,"Ant","Other","notifications","CLOSED","FIXED","[PATCH][embed proposal] add ant.file.projectname property for every <import>ed file","2008-02-22 12:18:59"
22567,"Ant","Optional SCM tasks","notifications","RESOLVED","WONTFIX","Enhance ""includes"" and ""excludes"" attributes for StarTeam Tasks to support by folder","2013-03-18 02:25:43"
19826,"Ant","Core tasks","notifications","RESOLVED","FIXED","jvc java compiler should support compilation symbols","2005-03-20 17:06:12"
22632,"Ant","Core tasks","notifications","RESOLVED","DUPLICATE","Delete follows symbolic links to directories","2008-09-04 06:31:57"
10822,"Ant","Wrapper scripts","notifications","RESOLVED","WONTFIX","[PATCH] Cygwin patch to find JAVA_HOME","2008-02-22 12:18:59"
14284,"Ant","Core","notifications","RESOLVED","WONTFIX","Ant dependency less forgiving than javac 1.4","2008-02-22 12:18:59"
9463,"Ant","Core tasks","notifications","RESOLVED","FIXED","Running interactive progrsms","2008-02-22 12:18:59"
383,"Ant","Core tasks","notifications","RESOLVED","FIXED","fork javac BugRat Report#676","2008-02-22 12:18:59"
12576,"Ant","Optional Tasks","notifications","RESOLVED","FIXED","Allow remote directory creation to handle missing parent directories","2008-02-22 12:18:59"
