Bug ID,Product,Component,Assignee,Status,Resolution,Summary,Changed,
39599,JMeter,Main,issues,RESOLVED,FIXED,ConcurrentModificationException when trying to run the test,2006-05-19 07:13:06,
48542,JMeter,HTTP,issues,RESOLVED,FIXED,SoapSampler uses wrong response header field to decide if response is gzip encoded,2010-01-14 06:13:05,
56141,JMeter,Main,issues,NEEDINFO,---,Application does not behave correctly when using HTTP Recorder,2014-12-04 15:08:39,
53357,JMeter,Main,issues,RESOLVED,FIXED,JMS Point to Point reports too high response times in Request Response Mode,2012-06-16 12:59:13,
52428,JMeter,HTTP,issues,RESOLVED,INVALID,Not able to record HTTPS with JMETER,2012-01-05 12:35:45,
44144,JMeter,Main,issues,RESOLVED,FIXED,JMS point-to-point: request response test does not work,2008-01-09 09:41:31,
42506,JMeter,HTTP,issues,RESOLVED,FIXED,JMeter threads all use the same SSL session,2007-06-02 06:59:47,
44464,JMeter,Main,issues,RESOLVED,INVALID,if controller doesn't work,2008-11-08 15:19:40,
40671,JMeter,Main,issues,RESOLVED,WONTFIX,IncludeController : UserDefinedVariables from Included Test plan not available in Includer Test plan,2012-03-22 08:18:05,
51942,JMeter,HTTP,issues,RESOLVED,FIXED,Synchronisation issue on CacheManager when Concurrent Download is used,2011-10-04 17:09:45,
55538,JMeter,Main,issues,RESOLVED,INVALID,Incorrect reposne time for web service request,2013-09-09 08:09:18,
40850,JMeter,Main,issues,RESOLVED,FIXED,- Memory leak in all BeanShell components,2010-01-28 16:06:17,
50392,JMeter,HTTP,issues,RESOLVED,FIXED,value is trimmed when sending the request in Multipart,2010-12-02 10:36:24,
41100,JMeter,Main,issues,RESOLVED,FIXED,Too many open files exception when usign HTTP Put with file input,2006-12-06 06:39:03,
41902,JMeter,HTTP,issues,RESOLVED,FIXED,NPE when status code == -1,2007-03-23 16:40:58,
2063,JMeter,Main,issues,RESOLVED,FIXED,CookieManager truncates cookie values if values contain '=',2006-04-27 15:57:15,
57169,JMeter,Main,issues,RESOLVED,WORKSFORME,variables will not evaluate if Name contains un-closed paretheses,2014-11-16 13:01:19,
52296,JMeter,Main,issues,RESOLVED,FIXED,TransactionController + Children ThrouputController or InterleaveController leads to ERROR sampleEnd called twice java.lang.Throwable: Invalid call sequence when TPC does not run sample,2011-12-08 18:03:27,
40371,JMeter,Main,issues,RESOLVED,FIXED,"response assertion ""pattern to test"" scrollbar problem",2007-03-17 10:14:35,
44348,JMeter,Main,issues,RESOLVED,WONTFIX,OutOfMemory exception,2008-02-04 04:07:27,
55464,JMeter,Main,issues,RESOLVED,FIXED,Include Controller running included thread group,2013-09-08 21:53:06,
51919,JMeter,HTTP,issues,RESOLVED,FIXED,Random ConcurrentModificationException or NoSuchElementException in CookieManager#removeMatchingCookies when using Concurrent Download,2011-10-23 20:59:29,
53826,JMeter,Main,issues,RESOLVED,INVALID,NOT able to connect .csv file to JDBC Request,2012-09-04 10:03:19,
45050,JMeter,Main,issues,RESOLVED,WONTFIX,Deepest rooted user defined variables always take precedence,2008-05-20 18:34:35,
50569,JMeter,Main,issues,RESOLVED,FIXED,Feature Request: Jdbc Request Sampler to optionally store result set object data,2011-03-18 08:59:22,
55736,JMeter,Main,issues,RESOLVED,INVALID,JMS Subsriber component doesn't evaluate variables,2013-11-02 20:17:05,
41446,JMeter,Main,issues,RESOLVED,FIXED,JUnit - protected setUp() method not called,2007-01-23 17:10:36,
54014,JMeter,Main,issues,RESOLVED,WONTFIX,Child nodes within an IF Controller not being executed unless there's a Sampler among them,2012-10-16 15:32:03,
54950,JMeter,Main,issues,RESOLVED,FIXED,ModuleController : Changes to referenced Module are not taken into account if changes occur after first run and referenced node is disabled,2013-08-03 20:58:55,
57061,JMeter,Main,issues,RESOLVED,FIXED,Save as Test Fragment fails to clone deeply selected node,2014-10-06 20:32:07,
39252,JMeter,Main,issues,RESOLVED,FIXED,Set SoapSampler to set sample result with XmlData,2006-04-14 14:37:41,
48300,JMeter,HTTP,issues,RESOLVED,FIXED,Allow JMeter HTTP Request HTTPClient to use several source IP addresses (IP aliasing or network interfaces),2009-11-30 16:48:13,
35244,JMeter,Main,issues,RESOLVED,FIXED,LDAP Sampler: Multiple values for single attribute not possible,2006-02-09 14:23:59,
55064,JMeter,Main,issues,RESOLVED,FIXED,Useless processing in ReportTreeListener.isValidDragAction(),2013-07-11 20:21:58,
46148,JMeter,HTTP,issues,RESOLVED,FIXED,HTTP sampler fails on SSL requests when logging for jmeter.util is set to DEBUG,2008-11-05 07:04:26,
51349,JMeter,HTTP,issues,RESOLVED,FIXED,Multiple CSV data config files in a single thread group doesn't work,2011-06-10 13:14:45,
53246,JMeter,Main,issues,RESOLVED,FIXED,Mailer Visualizer: improve GUI design and I18N,2012-05-16 18:13:44,
48714,JMeter,Main,issues,RESOLVED,FIXED,add new French messages,2010-02-16 23:34:07,
39734,JMeter,Main,issues,RESOLVED,FIXED,Aggregate Graph listener shared after copy/paste operation,2007-05-07 08:58:40,
54187,JMeter,HTTP,issues,RESOLVED,FIXED,Request tab does not show headers if request fails,2012-12-20 20:38:08,
56159,JMeter,Main,issues,NEW,---,Spurious notification that the test plan has changed,2014-09-13 13:45:56,
48901,JMeter,HTTP,issues,RESOLVED,FIXED,Endless wait by adding Synchronizing Timer,2010-03-15 18:23:24,
55260,JMeter,Main,issues,NEW,---,Launch script fails under cygwin - suggested (simple) tweak provided,2013-07-13 15:48:04,
54264,JMeter,Main,issues,RESOLVED,INVALID,random variable problem when you set a seed,2012-12-16 22:00:49,
56222,JMeter,HTTP,issues,RESOLVED,FIXED,NPE if jmeter.httpclient.strict_rfc2616=true and location is not absolute,2014-03-05 22:34:21,
43829,JMeter,Main,issues,RESOLVED,FIXED,Ability to comment the JMeter scripts within the script document,2007-11-09 10:58:24,
40229,JMeter,Main,issues,RESOLVED,WORKSFORME,Nested IfControllers failing on 2nd run,2007-12-04 04:03:11,
47009,JMeter,Main,issues,RESOLVED,FIXED,Lost of name's controller when insert a parent with same controller type,2009-04-23 16:19:02,
51841,JMeter,Main,issues,RESOLVED,FIXED,"JMS : If an error occurs in ReceiveSubscriber constructor or Publisher, then Connections will stay open",2011-09-17 21:47:34,
37117,JMeter,Main,issues,CLOSED,FIXED,"setProperty returns existing value not """" as per docs",2005-10-18 05:14:06,
44222,JMeter,HTTP,issues,RESOLVED,DUPLICATE,Concurent modification exceptions (server mode),2008-01-14 04:23:44,
40461,JMeter,Main,issues,RESOLVED,FIXED,CSVRead function cannot read data field containing comma,2007-01-18 17:34:01,
54459,JMeter,Main,issues,RESOLVED,FIXED,CSVSaveService does not handle date parsing very well,2013-01-22 02:00:28,
56455,JMeter,Main,issues,RESOLVED,FIXED,Batch files: drop support for non-NT Windows shell scripts,2014-04-24 21:36:03,
47223,JMeter,Main,issues,RESOLVED,FIXED,Slow Aggregate Report Performance / org.apache.jorphan.math.StatCalculator,2009-08-18 09:23:40,
51886,JMeter,Main,issues,RESOLVED,FIXED,SampleSender configuration resolved partly on client and partly on server,2011-11-13 15:16:22,
37493,JMeter,Main,issues,RESOLVED,FIXED,Problem loading jtl files,2006-02-18 14:59:04,
55504,JMeter,HTTP,issues,RESOLVED,FIXED,Proxy incorrectly issues CONNECT requests when browser prompts for certificate override,2013-08-29 19:53:13,
52620,JMeter,HTTP,issues,RESOLVED,WORKSFORME,HTTP Sampler doesn't resolve ${__beanshell} function for HTTP POST request with un-named parameter,2012-02-08 01:14:01,
56602,JMeter,Main,issues,RESOLVED,DUPLICATE,serialized test elements lose some properties,2014-06-06 22:07:26,
47442,JMeter,HTTP,issues,RESOLVED,FIXED,Missing replacement of https by http for certain conditions using https-spoofing,2009-08-11 08:38:00,
51957,JMeter,HTTP,issues,RESOLVED,FIXED,Concurrent get can hang if a task does not complete,2011-10-05 00:26:33,
37931,JMeter,Main,issues,RESOLVED,WONTFIX,Java Request Defaults are unusable,2006-04-30 10:46:59,
53802,JMeter,Main,issues,RESOLVED,FIXED,IdleTime values are not saved  to CSV log,2012-08-30 16:33:33,
52712,JMeter,HTTP,issues,RESOLVED,INVALID,Assertion is not evaluated for embedded resources,2012-02-21 09:41:36,
57693,JMeter,Main,issues,NEW,---,ResponseData stores a downloaded file as a String instead of CDATA,2015-03-24 20:10:40,
40873,JMeter,Main,issues,RESOLVED,FIXED,add  jms delivery mode option in  JMS point-to-point sampler,2007-09-01 11:37:39,
44972,JMeter,Main,issues,RESOLVED,INVALID,Regular Expression (?s) not accepted at end of pattern,2008-05-12 11:02:04,
53855,JMeter,Main,issues,RESOLVED,INVALID,A CSV <EOF> condition is not interpreted as Boolean False by the While-controller,2012-09-12 00:19:23,
55626,JMeter,HTTP,issues,RESOLVED,FIXED,Rename HTTP Proxy Server as HTTP(S) Test Script Recorder,2013-10-12 18:20:29,
33559,JMeter,Main,issues,RESOLVED,FIXED,RunOnce inside Runtime-Controller runs more than once,2005-07-10 17:23:07,
52812,JMeter,HTTP,issues,RESOLVED,INVALID,can we implement web service security in jmeter?,2012-03-02 13:18:45,
47890,JMeter,Main,issues,RESOLVED,WONTFIX,WSDL data does not populate if web methods are too many.,2010-09-22 11:03:31,
45328,JMeter,Main,issues,CLOSED,FIXED,SOAP-call does not support Unicode data,2008-10-14 12:29:16,
50671,JMeter,Main,issues,RESOLVED,FIXED,Volatile keyword,2011-02-02 18:16:04,
34656,JMeter,Main,issues,RESOLVED,INVALID,Saving should be consistant across the interface.,2005-04-28 17:39:17,
45724,JMeter,HTTP,issues,RESOLVED,INVALID,Random Timer bug?,2008-09-02 03:19:11,
54058,JMeter,HTTP,issues,RESOLVED,FIXED,"In HTTP Request Defaults, the value of field ""Embedded URLs must match: is not saved if the check box ""Retrieve All  Embedded Resources"" is not checked.",2012-10-26 17:12:19,
41779,JMeter,HTTP,issues,RESOLVED,FIXED,"If the test plan node is given a name, it is always ""dirty"" after being loaded",2007-06-03 03:59:07,
39509,JMeter,Main,issues,RESOLVED,FIXED,Once-only controller running twice,2009-08-05 05:47:51,
55994,JMeter,Main,issues,RESOLVED,DUPLICATE,enhancement for jmeter.sh startup script,2014-01-14 17:49:48,
46016,JMeter,Main,issues,RESOLVED,FIXED,NullPointerException possible in JMS Point to Point Test,2008-10-20 07:55:52,
35546,JMeter,Main,issues,RESOLVED,FIXED,open element from file option is not there,2005-09-06 18:20:30,
41905,JMeter,HTTP,issues,RESOLVED,FIXED,Can't  cut/paste/select Header Manager (etc) fields in Java 1.6,2007-09-09 11:41:47,
48568,JMeter,HTTP,issues,RESOLVED,FIXED,CookieManager broken for AjpSampler,2010-01-18 17:19:01,
55129,JMeter,Main,issues,RESOLVED,FIXED,"Change Javadoc generation per CVE-2013-1571, VU#225657",2013-06-29 21:08:15,
57183,JMeter,Main,issues,RESOLVED,FIXED,"JMSSampler: For input string: """" java.lang.NumberFormatException (for Expiration or Priority fields)",2014-11-04 16:08:43,
56097,JMeter,HTTP,issues,RESOLVED,INVALID,response code 429 not recognized as http,2014-02-03 21:53:52,
46365,JMeter,Main,issues,RESOLVED,INVALID,Variable Names field in CSV Data Set Config doesn't allow spaces between names,2008-12-08 10:03:42,
36229,JMeter,Main,issues,RESOLVED,INVALID,regex makes incorrect pattern match if multiple matches on a line,2005-08-17 08:27:55,
43450,JMeter,Main,issues,REOPENED,---,Listeners/Savers assume SampleResult count is always 1,2012-03-18 10:19:36,
57276,JMeter,Main,issues,RESOLVED,FIXED,RMIC no longer needed since Java 5,2014-11-27 18:21:26,
56182,JMeter,Main,issues,RESOLVED,FIXED,Can't trigger bsh script using bshclient.jar; socket is closed unexpectedly,2014-02-24 14:05:10,
46651,JMeter,Main,issues,RESOLVED,DUPLICATE,JDBC sample does not allow empty string(s) in prepare-SELECT statement - java-exception,2009-02-02 15:02:39,
51768,JMeter,HTTP,issues,RESOLVED,DUPLICATE,"java.lang.StackOverflowError, probably after closing timed-out connections",2011-09-14 14:42:00,
43654,JMeter,Main,issues,RESOLVED,WORKSFORME,java process spinning and using 100% of a cpu after test completes,2008-11-08 14:45:44,
55337,JMeter,Main,issues,RESOLVED,DUPLICATE,negative value in average column in aggregate report in jmeter 2.9,2013-08-01 12:48:08,
52390,JMeter,Main,issues,RESOLVED,FIXED,AbstractJDBCTestElement:Memory leak and synchronization issue in perConnCache,2011-12-27 18:23:12,
46912,JMeter,Main,issues,RESOLVED,FIXED,csv file corrupted,2010-02-07 16:00:56,
44042,JMeter,HTTP,issues,RESOLVED,FIXED,Regression in Cookie Manager,2008-04-13 04:55:53,
55430,JMeter,Main,issues,RESOLVED,WONTFIX,Jmeter 2.9 is not backward compatible with previous versions,2013-08-16 13:24:24,
52491,JMeter,Main,issues,RESOLVED,FIXED,Incorrect parsing of Post data parameters in Tree Listener / Http Request view,2012-01-25 16:11:49,
40616,JMeter,Main,issues,RESOLVED,FIXED,Jmeter error while running the apllication,2007-05-07 07:27:03,
56538,JMeter,Main,issues,NEW,---,"Mail reader sampler: ""Aggregate Report"" returns random POP statistics",2014-06-08 09:30:20,
51925,JMeter,HTTP,issues,RESOLVED,FIXED,Calling Stop on Test leaks executor threads when concurrent download of resources is on,2011-10-05 00:29:28,
37807,JMeter,HTTP,issues,RESOLVED,FIXED,Encoding problem of URL called  from parent page,2006-05-21 08:26:17,
57658,JMeter,HTTP,issues,RESOLVED,INVALID,responce data,2015-03-05 13:36:23,
40791,JMeter,Main,issues,RESOLVED,FIXED,Calculator used by Summary Report is inaccurate,2006-10-20 16:35:39,
54589,JMeter,Main,issues,RESOLVED,FIXED,View Results Tree have a lot of Garbage characters if html page uses double-byte charset,2013-02-26 16:34:23,
51997,JMeter,Main,issues,RESOLVED,INVALID,Calling Stop when running a Test with JMS Subscriber leaves connection to JMS servers open,2011-10-31 04:39:20,
38237,JMeter,Main,issues,RESOLVED,INVALID,Constant throughput timer not working as described,2006-01-12 04:49:44,
44852,JMeter,HTTP,issues,RESOLVED,FIXED,SOAP/XML-RPC Request does not show Request details in View Results Tree,2008-05-02 06:53:07,
50322,JMeter,HTTP,issues,RESOLVED,WONTFIX,Out of memory exception when running test over 24 hours,2010-11-23 08:22:50,
33299,JMeter,Main,issues,RESOLVED,DUPLICATE,dash in directory name,2005-02-20 15:57:52,
54766,JMeter,Main,issues,RESOLVED,WORKSFORME,"Response data is not saved to jtl in client's machine , for the results captured from server engine",2013-03-29 09:47:31,
47850,JMeter,HTTP,issues,RESOLVED,WONTFIX,IncludeController : Not able to get the desired thread count / loop count,2011-11-15 15:31:20,
45093,JMeter,Main,issues,RESOLVED,FIXED,size assertion incorrectly processes the size of mime messages,2008-05-29 05:14:31,
53884,JMeter,Main,issues,RESOLVED,FIXED,wrong Maven groupId for commons-lang,2012-09-17 16:42:00,
55689,JMeter,Main,issues,RESOLVED,INVALID,JMeter hangs in non-gui mode after 'end of run',2013-10-22 11:11:56,
52869,JMeter,Main,issues,RESOLVED,FIXED,JSR223 language list currently uses BSF list which is wrong,2012-03-09 15:19:02,
38702,JMeter,HTTP,issues,RESOLVED,FIXED,https does not send cookie data on linux,2006-03-01 10:29:42,
55740,JMeter,Main,issues,RESOLVED,WORKSFORME,"Config Elements in Test Fragments are ""executed"" at startup of TestPlan",2014-07-05 13:49:41,
50811,JMeter,Main,issues,RESOLVED,FIXED,Incomplete spanish translation,2011-02-21 16:18:18,
34968,JMeter,Main,issues,RESOLVED,INVALID,"Jmeter dont send a LDAP Unbind request, when a serarch succes result war performed!",2006-08-23 13:02:06,
57075,JMeter,Main,issues,RESOLVED,FIXED,BeanInfoSupport.MULTILINE attribute is not processed,2014-10-10 17:03:35,
39268,JMeter,HTTP,issues,RESOLVED,FIXED,Support proxy settings,2006-04-13 09:15:29,
48348,JMeter,HTTP,issues,RESOLVED,INVALID,JDBC Request Results clears HTTP URL Re-writing Modifiers and other variables,2009-12-08 08:46:15,
52180,JMeter,Main,issues,RESOLVED,INVALID,Query: Steady userbase after ramp up,2011-11-14 18:55:36,
35291,JMeter,Main,issues,RESOLVED,WORKSFORME,While Controller does not retest condition after each loop,2005-06-11 16:18:24,
57128,JMeter,HTTP,issues,RESOLVED,INVALID,Unable to record jnlp (Java web start) applications,2014-10-25 14:37:36,
56049,JMeter,Main,issues,RESOLVED,WORKSFORME,Maximum data sample's value is not reflected by Graph Results listener,2014-02-08 21:11:01,
43406,JMeter,Main,issues,RESOLVED,INVALID,Cannot use Http Authorization Manager separately for Include Controllers,2007-09-18 01:07:19,
42018,JMeter,Main,issues,RESOLVED,FIXED,JDBC Sampler always commits,2007-05-02 16:36:25,
55182,JMeter,Main,issues,RESOLVED,DUPLICATE,jmeter.util.BeanShellInterpreter in jmeter-server.log at the beginning and the end of a test,2013-07-02 10:39:30,
52280,JMeter,Main,issues,RESOLVED,FIXED,The menu item Options / Choose Language does not change all the displayed text to the new language,2011-12-04 00:23:07,
39736,JMeter,Main,issues,RESOLVED,WONTFIX,Update jmeter-results-detail-report.xsl to work with new jtl format,2006-06-07 13:53:19,
56161,JMeter,HTTP,issues,NEW,---,Data is corrupted on PUT request when not using 100-continue,2014-02-19 16:04:35,
51694,JMeter,Main,issues,RESOLVED,INVALID,"Respond Assertion - ""Patterns to test"" displaying problem",2011-10-17 21:46:37,
42185,JMeter,HTTP,issues,RESOLVED,FIXED,"If a HTTP Sampler follows a redirect, and is set up to download images, then images are downloaded multiple times",2007-04-22 06:51:15,
48945,JMeter,Main,issues,RESOLVED,INVALID,Generate Summary Results outputs one or more summaries,2010-03-19 17:16:46,
55298,JMeter,HTTP,issues,RESOLVED,INVALID,"sooner or later,the running jmeter process will be stopped, in Sl status, and do nothing",2013-08-01 02:52:14,
56227,JMeter,Main,issues,RESOLVED,FIXED,AssertionGUI : NPE in assertion on mouse selection,2014-03-06 22:25:29,
43855,JMeter,Main,issues,RESOLVED,INVALID,XPath Assertion does not support Japanese,2008-11-08 15:11:22,
53534,JMeter,Main,issues,RESOLVED,WONTFIX,Wrong escaping in POST requests with parameters,2013-04-12 21:03:24,
42336,JMeter,Main,issues,RESOLVED,FIXED,FTP sampler don,2007-05-04 10:12:01,
49394,JMeter,Main,issues,RESOLVED,FIXED,Classcast Exception in ActionRouter.postActionPerformed,2010-08-17 12:51:35,
40319,JMeter,HTTP,issues,RESOLVED,WORKSFORME,Variable Extractor Not Executed After Web Service,2007-02-12 16:26:23,
54404,JMeter,Main,issues,RESOLVED,WONTFIX,line separator in JMX files is not \r\n as specified in VisualVm but \n,2013-01-11 15:24:12,
47016,JMeter,Main,issues,RESOLVED,INVALID,BSF sampler with javascript doesn't return values,2009-04-13 16:56:54,
51847,JMeter,Main,issues,RESOLVED,FIXED,[PATCH] Some Junit tests are Locale sensitive and fail if Locale is different from US,2011-09-28 18:45:42,
37125,JMeter,Main,issues,RESOLVED,FIXED,ERROR - jmeter.engine.PreCompiler: invalid variables,2006-05-05 01:14:56,
44228,JMeter,HTTP,issues,RESOLVED,DUPLICATE,Threads are using same session ID.,2008-01-14 09:08:22,
52519,JMeter,Main,issues,RESOLVED,FIXED,XMLSchemaAssertion uses JMeter JVM file.encoding  instead of response encoding,2012-01-24 19:07:23,
57555,JMeter,Main,issues,RESOLVED,FIXED,Cannot use JMeter 2.12 as a maven dependency,2015-02-28 16:39:44,
56462,JMeter,HTTP,issues,RESOLVED,DUPLICATE,HTTPClient fail to follow relative redirects,2014-06-02 10:53:18,
42800,JMeter,Main,issues,RESOLVED,DUPLICATE,Results Visualization does not work,2007-07-06 05:49:26,
32564,JMeter,Main,issues,RESOLVED,FIXED,loading test results,2005-03-11 18:14:08,
52645,JMeter,Main,issues,RESOLVED,FIXED,Recording with Proxy leads to OutOfMemory,2012-02-29 08:49:32,
57613,JMeter,HTTP,issues,RESOLVED,FIXED,"HTTP Sampler : Added CalDAV verbs (REPORT, MKCALENDAR)",2015-02-23 03:41:55,
54562,JMeter,Main,issues,RESOLVED,WORKSFORME,Web methods for SOAP request does not retain the selection,2013-02-17 13:50:53,
56628,JMeter,HTTP,issues,RESOLVED,INVALID,testing,2014-06-16 21:17:54,
47461,JMeter,HTTP,issues,RESOLVED,FIXED,Update Cache Manager to handle Expires HTTP header,2012-07-09 15:02:25,
37942,JMeter,Main,issues,RESOLVED,FIXED,build instructions in README are incorrect,2006-01-05 10:07:06,
42955,JMeter,HTTP,issues,RESOLVED,FIXED,HTTP proxy server only works for port 80,2007-08-10 11:26:48,
55569,JMeter,Main,issues,RESOLVED,INVALID,ForEach Controller not iterating over Regular Extractor Results in headless mode,2013-09-19 12:04:40,
38391,JMeter,Main,issues,RESOLVED,FIXED,JMeterThread.delay() truncates long to int.,2006-01-25 15:31:47,
44978,JMeter,Main,issues,RESOLVED,FIXED,Documentation regarding regular expressions is not clear regarding (?s),2008-05-12 16:03:30,
33845,JMeter,Main,issues,RESOLVED,FIXED,Remove dependency to NewDriver class from JMeter class,2005-03-10 17:32:45,
52827,JMeter,HTTP,issues,RESOLVED,INVALID,"I am trying to test a web service with WS security,But getting error response WS Security Error : 131901",2012-03-05 11:49:31,
56861,JMeter,Main,issues,RESOLVED,WONTFIX,Should not ignore invalid configuration option name,2014-08-18 01:19:11,
47900,JMeter,Main,issues,RESOLVED,FIXED,Subscriber ThreadGroup won't stop,2009-11-03 06:21:29,
47947,JMeter,Main,issues,RESOLVED,FIXED,Mail Reader Sampler should allow port to be overridden,2009-11-20 11:52:48,
38840,JMeter,Main,issues,RESOLVED,FIXED,FWK005 parse error with Webservice sampler and 10+threads,2006-03-12 05:02:12,
45425,JMeter,Main,issues,CLOSED,FIXED,JDBC Request does not support Unicode,2008-10-14 11:54:04,
55815,JMeter,HTTP,issues,RESOLVED,FIXED,Proxy#getDomainMatch does not handle wildcards correctly,2013-11-23 13:20:33,
34733,JMeter,Main,issues,RESOLVED,FIXED,Sampler Name  is comming empty in Test Log [JTL] file,2005-05-24 17:19:15,
41571,JMeter,HTTP,issues,RESOLVED,DUPLICATE,RegexExtractor  can't extract data in case of http 302 code,2007-02-08 13:50:00,
39036,JMeter,Main,issues,RESOLVED,WORKSFORME,Thread Deadlock using Graph Results,2009-05-08 18:10:59,
52147,JMeter,HTTP,issues,RESOLVED,INVALID,Getting issues in JMeter with the requests having images embedded with Oracle ADF,2012-10-02 22:43:04,
50977,JMeter,Main,issues,RESOLVED,FIXED,Unable to set TCP Sampler for individual samples,2011-03-28 18:26:53,
35135,JMeter,Main,issues,RESOLVED,WONTFIX,XML output syntax changed for no reason in build 20050528...,2005-06-11 16:20:47,
39535,JMeter,HTTP,issues,RESOLVED,FIXED,HttpSampler2: No Cookies while following redirects,2006-06-03 18:23:03,
54110,JMeter,Main,issues,RESOLVED,FIXED,BSFTestElement and JSR223TestElement should use shared super-class for common fields,2012-11-08 00:36:09,
55998,JMeter,HTTP,issues,RESOLVED,FIXED,HTTP recording – Replacing port value by user defined variable does not work,2014-02-09 11:27:42,
46061,JMeter,Main,issues,RESOLVED,WONTFIX,jmeter does not supports SOAP1.2,2008-11-03 17:55:12,
48573,JMeter,Main,issues,RESOLVED,FIXED,LDAPExtSampler directory context handling,2010-01-20 15:52:21,
55161,JMeter,Main,issues,RESOLVED,FIXED,Useless processing in SoapSampler.setPostHeaders,2013-06-30 13:13:50,
52242,JMeter,Main,issues,RESOLVED,FIXED,FileEditor does not allow output to be saved in a File,2011-11-25 03:03:18,
56111,JMeter,Main,issues,RESOLVED,FIXED,"""comments"" in german translation is not correct",2014-02-07 22:19:35,
55237,JMeter,Main,issues,RESOLVED,FIXED,Template system should support relative fileName entries,2013-07-10 22:38:14,
39828,JMeter,HTTP,issues,RESOLVED,WORKSFORME,valid HTTP interpreted as not correct,2007-07-02 05:07:42,
36618,JMeter,Main,issues,RESOLVED,FIXED,"""Save Field Names"" always outputs timeStamp",2005-09-15 17:31:14,
43694,JMeter,Main,issues,RESOLVED,FIXED,ForEach Controller (empty collection processing error),2007-10-24 17:36:12,
53499,JMeter,HTTP,issues,RESOLVED,INVALID,Saving the Aggregate Report in command line,2012-07-04 11:25:32,
49208,JMeter,Main,issues,RESOLVED,WORKSFORME,Double byte code is garbled when reading from result file,2011-10-30 16:27:31,
55370,JMeter,HTTP,issues,RESOLVED,WORKSFORME,SSL Manager - Loading keystore fails with password verification for the correct password,2013-08-06 15:36:20,
52399,JMeter,HTTP,issues,RESOLVED,FIXED,URLRewritingModifier uses default file.encoding to match text content,2011-12-30 10:38:44,
40178,JMeter,Main,issues,RESOLVED,DUPLICATE,Broken https through proxy with httpclient sampler,2006-09-16 16:50:28,
54331,JMeter,HTTP,issues,RESOLVED,FIXED,AjpSampler throws null pointer on GET request that are protected,2012-12-20 13:17:50,
56292,JMeter,Main,issues,RESOLVED,FIXED,Add the check of the Java's version in startup files and disable some options when is Java v8 engine,2014-05-26 23:05:57,
46932,JMeter,Main,issues,RESOLVED,FIXED,Alias given in select statement is not used as column header in response data for a JDBC request,2014-05-25 20:35:41,
51830,JMeter,Main,issues,RESOLVED,FIXED,Webservice Soap Request triggers too many popups when Webservice WSDL URL is down,2011-09-16 00:14:50,
42426,JMeter,Main,issues,RESOLVED,FIXED,Help system doesn't,2007-08-14 14:53:10,
40419,JMeter,Main,issues,RESOLVED,FIXED,Chinese messages translation fix,2006-09-17 15:56:48,
56428,JMeter,Main,issues,RESOLVED,FIXED,MailReaderSampler - should it use mail.pop3s.* properties?,2014-06-01 12:40:47,
51869,JMeter,Main,issues,RESOLVED,FIXED,NullPointer Exception when using Include Controller,2011-10-01 22:00:04,
53726,JMeter,HTTP,issues,RESOLVED,WORKSFORME,httpclient.localaddress property has no effect,2012-08-15 21:33:36,
55495,JMeter,Main,issues,RESOLVED,DUPLICATE,ForEach Controller: start index not checked before looping,2013-08-28 17:10:26,
57579,JMeter,HTTP,issues,RESOLVED,FIXED,"NullPointerException error is raised on main sample if ""RETURN_NO_SAMPLE"" is used (default) and ""Use Cache-Control / Expires header..."" is checked in HTTP Cache Manager",2015-02-15 13:32:07,
40635,JMeter,Main,issues,RESOLVED,DUPLICATE,LDAP Extended Request Search returns invalid XML Document,2006-09-28 17:58:50,
47377,JMeter,Main,issues,RESOLVED,FIXED,[Patch] Make ClassFinder more robust and close zipfile resources,2009-06-16 15:12:56,
51937,JMeter,Main,issues,RESOLVED,FIXED,JMeter does not handle missing TestPlan entry well,2011-10-03 12:26:23,
44665,JMeter,HTTP,issues,RESOLVED,INVALID,test bug report,2008-03-24 02:08:48,
50097,JMeter,HTTP,issues,RESOLVED,FIXED,Failed Transaction does not show up in JTL file when Action is Stop thread,2010-10-17 08:06:35,
55525,JMeter,Main,issues,RESOLVED,FIXED,Proxy should support alias for keystore entry,2013-09-05 11:24:29,
40795,JMeter,HTTP,issues,RESOLVED,INVALID,Test scenario not working,2006-10-19 03:04:55,
54600,JMeter,HTTP,issues,RESOLVED,INVALID,"JMeter should not kill Remote Servers via client ""Remote Exit"" commands",2013-02-22 17:58:04,
53840,JMeter,HTTP,issues,RESOLVED,FIXED,"Proxy Recording : Response message: URLDecoder: Illegal hex characters in escape (%) pattern - For input string: """" """,2012-12-01 23:35:09,
55600,JMeter,Main,issues,RESOLVED,FIXED,JSyntaxTextArea : Strange behaviour on first undo,2013-09-27 22:13:56,
33403,JMeter,Main,issues,RESOLVED,FIXED,"server/client, Graph Results and java.util.ConcurrentModificationException",2006-05-25 16:42:17,
57739,JMeter,HTTP,issues,NEEDINFO,---,"HTTP GET Requests erase ""Content-length"" Header",2015-03-27 02:49:36,
54773,JMeter,HTTP,issues,RESOLVED,INVALID,WINDOWS 7 PROFESSIONAL IE 8 Java 1.7.0 WARNING psft.pt8.util.BrowserUtil,2013-03-29 21:44:36,
52036,JMeter,Main,issues,RESOLVED,FIXED,Durable Subscription fails with ActiveMQ due to missing clientId field,2011-10-15 12:55:18,
